exposure_type,account_number,entity_code,entity_name,account_status,account_balance,product_code,product_subcode,cost_center,days_delinquent,days_delinquent_bucket,npl_flag,date_opened
Loan,e5efeee49dce82908b81da72201ae9da,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Closed,101000,LOAN,01,76859228f68da87240e1212e87a235be,44,30-59,false,2020-06-15
Loan,97e4244de980f518fa7fe22f38509613,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Closed,290000,LOAN,02,76859228f68da87240e1212e87a235be,51,30-59,false,2019-05-07
Loan,fc22292a91f8d28ef0c027dcb4dbd258,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Closed,10000,LOAN,03,76859228f68da87240e1212e87a235be,48,30-59,false,2021-06-05
Loan,a5614574271e401160d7cd30bc20030a,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Closed,800000,LOAN,01,76859228f68da87240e1212e87a235be,45,30-59,false,2021-11-10
Loan,4e45bc7824ed3a994be68a1aab093789,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Closed,265000,LOAN,01,76859228f68da87240e1212e87a235be,52,30-59,false,2020-09-23
Loan,3b5386c0498e26febc5580c62091c79b,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Closed,265000,LOAN,02,76859228f68da87240e1212e87a235be,42,30-59,false,2018-08-14
Loan,bb28c37b3ecc535a77c69b8ee7a67ee4,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Closed,265000,LOAN,03,76859228f68da87240e1212e87a235be,34,30-59,false,2016-06-24
Loan,e9dbcb391cf7c6cc337ac5392b3e0a22,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Closed,10000,LOAN,01,76859228f68da87240e1212e87a235be,37,30-59,false,2020-11-05
Loan,ac12b49dece96da6dcd469f8d5b10cda,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Closed,101000,LOAN,01,76859228f68da87240e1212e87a235be,41,30-59,false,2021-08-23
Loan,675e4725849263c56ed031fcdcd844a6,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Closed,101000,LOAN,03,76859228f68da87240e1212e87a235be,35,30-59,false,2020-08-30
Loan,7ded653bdb1d318f62fa63c49460564e,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Closed,101000,LOAN,03,76859228f68da87240e1212e87a235be,44,30-59,false,2015-05-12
Loan,81ddafdefa4638415a1a376f2664ea6a,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Closed,265000,LOAN,01,76859228f68da87240e1212e87a235be,41,30-59,false,2018-10-11
Loan,e4929babab9d0ea1422dc5cd8b12566d,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Closed,800000,LOAN,03,76859228f68da87240e1212e87a235be,46,30-59,false,2020-10-23
Loan,ad29224cd1cda5440e991521a7d33c40,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,101000,LOAN,01,8152ac555707821a0cc9b7e88648c0e1,44,30-59,false,2012-02-04
Loan,56bcf4fd6ffe72277f4e6aa459e4af8a,61504005e159224ecbc2f13f8abfe067,Legal Entity B,Closed,800000,LOAN,02,8413efffc897122cc8835dadb494c70f,32,30-59,false,2020-03-31
Loan,126fbb18bbe56aa0e8317d4067dd196a,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,10000,LOAN,02,9cf40ee95e4bf5783468f5a5e516da7c,41,30-59,false,2002-10-08
Loan,bf6e4da33bacd52b4e43be4390c95cfe,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,265000,LOAN,01,9cf40ee95e4bf5783468f5a5e516da7c,33,30-59,false,2010-05-08
Loan,780be53fb6a32cefc4dd8c353a3587ce,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,10000,LOAN,01,a3b085d69da624fd5a9497aaeda8993f,32,30-59,false,2004-11-21
Loan,a75c64709a531e6da4043335b0a1a97d,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,265000,LOAN,02,a3b085d69da624fd5a9497aaeda8993f,48,30-59,false,2017-09-01
Loan,3623ec2715bd0a47c84cfffd567e1916,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,265000,LOAN,01,a3b085d69da624fd5a9497aaeda8993f,58,30-59,false,2013-06-08
Loan,f495d36f871a997d91dd3e5c72ac6ead,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,10000,LOAN,03,a3b085d69da624fd5a9497aaeda8993f,59,30-59,false,2015-12-08
Loan,4a20048160961b35f25120e87c49f3c9,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,290000,LOAN,01,a3b085d69da624fd5a9497aaeda8993f,37,30-59,false,2010-10-22
Loan,5e095729baecab62118c9bcd2a753f9e,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,10000,LOAN,03,a3b085d69da624fd5a9497aaeda8993f,37,30-59,false,2019-10-04
Loan,ef135fb0c21586e4b652fb7abf52daab,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,265000,LOAN,02,a3b085d69da624fd5a9497aaeda8993f,47,30-59,false,2004-03-09
Loan,fa4ea5751dddc58f8c3f8e04a77a702c,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,290000,LOAN,03,a3b085d69da624fd5a9497aaeda8993f,38,30-59,false,2018-07-19
Loan,73e95cf1c9d376449644800924721bd0,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,10000,LOAN,02,a3b085d69da624fd5a9497aaeda8993f,34,30-59,false,2016-09-02
Loan,4cbedbbc91f6d3840a93c06f6ebeefdd,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,290000,LOAN,01,a3b085d69da624fd5a9497aaeda8993f,52,30-59,false,2016-01-22
Loan,e6c893a5d3173c826a28d3960e160713,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,265000,LOAN,03,a3b085d69da624fd5a9497aaeda8993f,43,30-59,false,2011-10-23
Loan,1b5e27ce75610bc0e6be51987c61e051,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,265000,LOAN,02,aef9c4947e45cf967d4e2aca1e238c6c,40,30-59,false,2017-03-07
Loan,c2519a1a1121f0e9a7f14402ae18e6ef,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,101000,LOAN,02,aef9c4947e45cf967d4e2aca1e238c6c,58,30-59,false,2012-02-11
Loan,08aeb20842b4aa5b9354472dc44387f2,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,101000,LOAN,02,aef9c4947e45cf967d4e2aca1e238c6c,42,30-59,false,2017-03-24
Loan,4ebb22ac334d7bc4af5fff81a0d0b632,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,290000,LOAN,03,aef9c4947e45cf967d4e2aca1e238c6c,52,30-59,false,2013-06-24
Loan,aa952458ac10f3263651057ff44d6382,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Closed,265000,LOAN,01,b3980e65d37941281480161b978c2349,46,30-59,false,2017-12-24
Loan,09572f3d3a62aebfd23989a688ce5df4,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,10000,LOAN,03,b860d14a564ac277832e0c8b53f21ccd,30,30-59,false,2018-03-28
Loan,4618117a2455c83a94cffb5f688707bf,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,265000,LOAN,01,be209f54b51f46375553a0484e4c7e01,41,30-59,false,2016-07-05
Loan,088f34435e6549a864512732b64dcd37,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,290000,LOAN,03,bfd8c06c85569a6b8647e7ee2d34177d,32,30-59,false,2011-05-28
Loan,adbd56d47dcca1163a1e9da1aeab96c8,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,290000,LOAN,02,bfd8c06c85569a6b8647e7ee2d34177d,58,30-59,false,2013-08-19
Loan,9f7a530f80c0ad2e8c853ee7d5c94164,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,265000,LOAN,03,bfd8c06c85569a6b8647e7ee2d34177d,58,30-59,false,2009-06-12
Loan,ae793df451e579ed97b0fcba86250dec,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,265000,LOAN,02,bfd8c06c85569a6b8647e7ee2d34177d,30,30-59,false,2017-04-02
Loan,a592497431598ba992982385b0fe635d,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,290000,LOAN,02,bfd8c06c85569a6b8647e7ee2d34177d,41,30-59,false,2012-08-11
Loan,72d90c0cd1df15d3902ca494981d23cd,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Closed,10000,LOAN,01,c174e2345683ddfa317900cdd6fcdd72,33,30-59,false,2016-02-15
Loan,9e71b99ee3c14d5cd824ea865e0c4360,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Defaulted,10000,LOAN,02,c174e2345683ddfa317900cdd6fcdd72,51,30-59,true,2016-01-08
Loan,fd0561f851a22b437a9a376846fbfed0,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,290000,LOAN,01,d4bfec62ea0e661311036437ac14f99c,54,30-59,false,2018-09-15
Loan,483c5a8a466a80f84f814096f6916abb,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,101000,LOAN,02,de0b0731f1a795b2340713a5056d520f,47,30-59,false,2008-06-06
Loan,6cd8f185228154cfeb5b619dbc9016ff,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,265000,LOAN,01,de0b0731f1a795b2340713a5056d520f,30,30-59,false,2017-05-31
Loan,15d665ed9a1a1c202f986b7f2ad9280a,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,290000,LOAN,01,de0b0731f1a795b2340713a5056d520f,41,30-59,false,2014-08-06
Loan,5b2282d93c1b768ba838cc60f359f451,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,290000,LOAN,03,de0b0731f1a795b2340713a5056d520f,45,30-59,false,2015-02-17
Loan,7d0b93734aca8731bb75681252572eba,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,101000,LOAN,03,de0b0731f1a795b2340713a5056d520f,32,30-59,false,2008-07-09
Loan,ebf639f2680d395a520994e08c2ab57c,1f7e68f1772022850e1287cb0dd3d3b9,Legal Entity A,Closed,101000,LOAN,01,de0d9838cb6c8d95cf30ba087b05fd56,31,30-59,false,2016-01-13
Loan,b0a24945b17406e031a21271142527b7,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,10000,LOAN,03,e7d2802721d56f14d0f434f7d34398c0,50,30-59,false,2010-07-08
Loan,fdb8df024d22d7f3c7151ab46934adb8,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,10000,LOAN,03,e7d2802721d56f14d0f434f7d34398c0,54,30-59,false,2013-01-28
Loan,707464766226cd6390106248eb59ed89,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,800000,LOAN,03,e7d2802721d56f14d0f434f7d34398c0,32,30-59,false,2016-10-09
Loan,bca2f0dff85e53741c5a68a793ee05e5,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,101000,LOAN,03,e7d2802721d56f14d0f434f7d34398c0,52,30-59,false,2014-03-17
Loan,29a8eed6fdccf58a83a38995a53366a1,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,800000,LOAN,01,e7d2802721d56f14d0f434f7d34398c0,58,30-59,false,2016-06-17
Loan,168ece8c23343565b4eb82ff3a0bfb3d,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,10000,LOAN,02,e7d2802721d56f14d0f434f7d34398c0,54,30-59,false,2015-09-22
Loan,20c69eedcf6c1084ced275b9980a770f,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,800000,LOAN,02,e7d2802721d56f14d0f434f7d34398c0,41,30-59,false,2016-09-12
Loan,b3260278b680012a066dbaad70f163ce,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,10000,LOAN,02,e7d2802721d56f14d0f434f7d34398c0,41,30-59,false,2017-06-09
Loan,a975558ead16e5c7f36e01d9997d1c1d,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,800000,LOAN,02,e7d2802721d56f14d0f434f7d34398c0,50,30-59,false,2016-11-13
Loan,bfc421beccd0b2e2bd6d66491b9c5fe0,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,10000,LOAN,03,e7d2802721d56f14d0f434f7d34398c0,30,30-59,false,2015-08-29
Loan,728ae83d93fa21ff99e223bed65b560d,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,101000,LOAN,03,e7d2802721d56f14d0f434f7d34398c0,44,30-59,false,2015-03-15
Loan,c972d03440aff5b5e8d660e0f0cbff9a,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,10000,LOAN,01,e7d2802721d56f14d0f434f7d34398c0,35,30-59,false,2018-05-09
Loan,76e403764270d2884bce15aaea02531a,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,10000,LOAN,03,e7d2802721d56f14d0f434f7d34398c0,32,30-59,false,2019-10-15
Loan,f5f4dc92f28521101dc1326bfd11940b,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,800000,LOAN,01,e7d2802721d56f14d0f434f7d34398c0,44,30-59,false,2017-05-30
Loan,081125bb16e68772a01c5bf50d059396,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,265000,LOAN,02,e7d2802721d56f14d0f434f7d34398c0,32,30-59,false,2019-01-20
Loan,3170c2246d220004a3f3ac5dbb6f1aca,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,101000,LOAN,03,e7d2802721d56f14d0f434f7d34398c0,32,30-59,false,2017-04-01
Loan,2ca647753ffe8d54bf77c19c90d8aa43,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,265000,LOAN,02,e7d2802721d56f14d0f434f7d34398c0,42,30-59,false,2015-12-01
Loan,78dba07d87b70294eebed345fa732d84,3dd883b9b9e6846c485456dd85cb855c,Legal Entity C,Closed,10000,LOAN,01,fa418c35ef91b24ccdbe9b44376cc71e,38,30-59,false,2017-11-24
Loan,2dba67adb2aae58bb5220944e9a8c556,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,800000,LOAN,02,ff5da52cf36bd75fa2ab1a44f091fb9d,41,30-59,false,2012-01-02
Loan,0200fe80335efba637a03d4a9bc75bfc,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Closed,10000,LOAN,02,21ea3bf754b76aee1d1527bf9cb864c0,61,60-89,false,2014-12-11
Loan,cfc0ac1df701dad019f95e2612b0dabd,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Closed,265000,LOAN,01,21ea3bf754b76aee1d1527bf9cb864c0,66,60-89,false,2015-07-28
Loan,d494c2b7d8c7ef5b978827b891e8d090,3dd883b9b9e6846c485456dd85cb855c,Legal Entity C,Closed,265000,LOAN,01,23dc9179aa16962c2146b744e78785bd,63,60-89,false,2016-12-25
Loan,4f1071cb9569db0929b571e49c869e7e,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,800000,LOAN,02,37df5a8a82418bfea0214e6a4fdbdf9d,79,60-89,false,2010-07-18
Loan,32324cbdbeb2b30e0631db323cbb9831,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Closed,290000,LOAN,02,3bd137cc1da0a301c9bd5093e3c95a30,74,60-89,false,2017-09-19
Loan,65b37685e95b3df280d36b4b239c0b82,1f7e68f1772022850e1287cb0dd3d3b9,Legal Entity A,Closed,101000,LOAN,03,44c81abdf080dfa2e18909d569f60904,84,60-89,false,2019-03-31
Loan,5031cb7bca037a07dfd093726871121a,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,265000,LOAN,03,483c9c771889b9e03266a92182658393,72,60-89,false,2017-11-23
Loan,85643d161a73f37b84c34b3087024b28,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,265000,LOAN,01,483c9c771889b9e03266a92182658393,77,60-89,false,2017-12-09
Loan,68163ba500e00692d86784f90619e6ea,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,265000,LOAN,03,483c9c771889b9e03266a92182658393,63,60-89,false,2015-08-29
Loan,2760eda0c598c3999eba1d545d24ff63,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,265000,LOAN,02,483c9c771889b9e03266a92182658393,76,60-89,false,2016-10-10
Loan,f14b96d0c4fe480c993945a6e4460f55,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,800000,LOAN,03,483c9c771889b9e03266a92182658393,87,60-89,false,2015-03-19
Loan,e98a24e0463c55f0b16be04ef9ed7503,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,800000,LOAN,03,483c9c771889b9e03266a92182658393,63,60-89,false,2016-05-23
Loan,1df08857c8eac1ffd0fef367d4b96995,1f7e68f1772022850e1287cb0dd3d3b9,Legal Entity A,Closed,290000,LOAN,03,4f7769bed3ea2af09b57f26abebd9dbf,80,60-89,false,2017-02-18
Loan,8d95b729cbf2446df3324db5c5cb0e4a,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,800000,LOAN,02,5394c9f062b6bee12cee433141b5adf2,61,60-89,false,2016-03-05
Loan,bd1265185948fa9994224e1a27d1007a,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,10000,LOAN,02,5394c9f062b6bee12cee433141b5adf2,75,60-89,false,2017-01-24
Loan,8513091fce5c772e3947a333b1a33dd5,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,265000,LOAN,02,5394c9f062b6bee12cee433141b5adf2,80,60-89,false,2019-03-12
Loan,b5170ecd1632ea3cd65acf922df38be6,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,101000,LOAN,01,5394c9f062b6bee12cee433141b5adf2,71,60-89,true,2011-04-19
Loan,3c9424ff520ed1993407077ddeb3628d,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,101000,LOAN,02,5394c9f062b6bee12cee433141b5adf2,70,60-89,false,2013-02-02
Loan,181020e4745301fb6e7ac91409e110d7,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,10000,LOAN,03,5394c9f062b6bee12cee433141b5adf2,68,60-89,false,2016-08-01
Loan,38bdf51266d464406f752826bba23e24,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Closed,265000,LOAN,03,6792899fdde2c790bc85d3aeb1a13786,60,60-89,false,2017-10-26
Loan,9d7627d7ccb0e3f97ba04eb64830a9ba,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Closed,800000,LOAN,01,76859228f68da87240e1212e87a235be,78,60-89,false,2016-01-11
Loan,f4b3a82af42219e1e76fafa9563bfaf9,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Closed,101000,LOAN,02,76859228f68da87240e1212e87a235be,83,60-89,false,2019-07-20
Loan,47c5c04f125f306a453bff57bb25e0f6,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Closed,800000,LOAN,01,76859228f68da87240e1212e87a235be,66,60-89,false,2014-12-24
Loan,6efafb70dcb6d83e66c4eb87387491ca,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Closed,101000,LOAN,03,76859228f68da87240e1212e87a235be,72,60-89,false,2020-10-21
Loan,8274b73525f2347657a3fb4838cc9051,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Closed,10000,LOAN,01,76859228f68da87240e1212e87a235be,61,60-89,false,2018-09-17
Loan,2515dce5dc9bda9c810987ce237f8b04,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Closed,800000,LOAN,02,76859228f68da87240e1212e87a235be,73,60-89,false,2018-04-15
Loan,8c2ea287141d308f263d543216b00b58,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Closed,290000,LOAN,01,76859228f68da87240e1212e87a235be,82,60-89,false,2016-10-15
Loan,b3643ed6aefb25c319934c7c129ba328,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Closed,265000,LOAN,03,76859228f68da87240e1212e87a235be,75,60-89,false,2020-09-20
Loan,61a95ddf7a95c3a558424421ae3a445d,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Closed,290000,LOAN,01,76859228f68da87240e1212e87a235be,73,60-89,false,2018-03-22
Loan,f72869056d0d4c737b9fac02cd83be9c,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Closed,290000,LOAN,03,76859228f68da87240e1212e87a235be,73,60-89,false,2020-10-18
Loan,99ff42adc59ca0d8e50363e41d460db2,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Closed,101000,LOAN,03,76859228f68da87240e1212e87a235be,65,60-89,false,2019-10-18
Loan,3e740089ef9486afc652cf3673bdf0c0,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Closed,290000,LOAN,03,76859228f68da87240e1212e87a235be,82,60-89,false,2014-07-14
Loan,73f2728428cc6361afdb2ca3366bdd77,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Closed,10000,LOAN,01,76859228f68da87240e1212e87a235be,72,60-89,false,2022-02-18
Loan,2e965bdf437ba37c683e71aa503269ac,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Closed,10000,LOAN,02,76859228f68da87240e1212e87a235be,79,60-89,false,2019-06-11
Loan,668fd1fc30d632d51b3c6c4250ca2f8d,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Closed,290000,LOAN,01,76859228f68da87240e1212e87a235be,80,60-89,false,2020-02-11
Loan,061d94fc728cd2e9ae1a7f33a01c4791,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Closed,101000,LOAN,01,76859228f68da87240e1212e87a235be,80,60-89,false,2020-08-21
Loan,b44e20da480287531579d6cc9ee59d5b,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Closed,265000,LOAN,02,76859228f68da87240e1212e87a235be,81,60-89,false,2014-08-22
Loan,48046d3ed42ba06c4a27cfbed55ebcae,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Closed,290000,LOAN,03,76859228f68da87240e1212e87a235be,60,60-89,false,2020-10-12
Loan,75a04343648e0cad323ae9d9b8012085,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Closed,800000,LOAN,02,76859228f68da87240e1212e87a235be,87,60-89,false,2020-04-25
Loan,01cc9ed1442ec2a099003955bb1ac968,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Closed,800000,LOAN,03,76859228f68da87240e1212e87a235be,66,60-89,false,2020-05-08
Loan,64ac45ffc9e337144504a2a3e5d149df,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Closed,290000,LOAN,03,76859228f68da87240e1212e87a235be,82,60-89,false,2019-03-20
Loan,fecf6a7650eab1c0c42b7b7100514c41,b03b5afa72f7c8aaff4495ccdd3baa40,Legal Entity F,Closed,800000,LOAN,01,76859228f68da87240e1212e87a235be,73,60-89,false,2019-01-13
Loan,9783d4e511761d945f90f290f90f0331,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,101000,LOAN,03,8152ac555707821a0cc9b7e88648c0e1,72,60-89,false,2001-10-14
Loan,b4f1091c34f295d2a3f26eb0251fa79b,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,10000,LOAN,02,8152ac555707821a0cc9b7e88648c0e1,72,60-89,false,2016-07-28
Loan,246ffb06669c7d2d5fc1d0ee91d2be70,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,800000,LOAN,01,9cf40ee95e4bf5783468f5a5e516da7c,71,60-89,false,2014-08-07
Loan,7265a9d6843bb7e437e20731955e6922,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,290000,LOAN,03,9cf40ee95e4bf5783468f5a5e516da7c,86,60-89,false,2008-06-06
Loan,37dbca90b20234e04490b1589614d86e,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,101000,LOAN,02,a3b085d69da624fd5a9497aaeda8993f,78,60-89,false,2020-03-27
Loan,5b67cde960a2ebd239ef5bb56a67ce2e,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,800000,LOAN,02,a3b085d69da624fd5a9497aaeda8993f,61,60-89,false,2013-11-05
Loan,679c9e40c407f8856d9456fed6118573,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,800000,LOAN,01,a3b085d69da624fd5a9497aaeda8993f,71,60-89,false,2000-12-22
Loan,02558e9535d0cdeae461f11fac395bf5,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,290000,LOAN,02,a3b085d69da624fd5a9497aaeda8993f,72,60-89,false,2015-05-17
Loan,6c6a07dc34af869e35446d213ebaf5b7,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,800000,LOAN,03,aef9c4947e45cf967d4e2aca1e238c6c,68,60-89,false,2018-08-04
Loan,36edf854fee7bbb867dc957fe7d36b8b,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,265000,LOAN,01,aef9c4947e45cf967d4e2aca1e238c6c,73,60-89,false,2021-01-13
Loan,7340b75465432ae353330bd6ab6f4cc9,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,800000,LOAN,02,aef9c4947e45cf967d4e2aca1e238c6c,63,60-89,false,2016-05-06
Loan,9df467b5a4dcd70b9314762523e78888,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,10000,LOAN,01,b860d14a564ac277832e0c8b53f21ccd,81,60-89,false,2019-04-13
Loan,621eaa7e6cc6748de73ff3a1998852cc,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,290000,LOAN,02,b860d14a564ac277832e0c8b53f21ccd,84,60-89,false,2015-01-10
Loan,0a5ff4429a660c6d1cc796bfc90bc43e,1f7e68f1772022850e1287cb0dd3d3b9,Legal Entity A,Closed,800000,LOAN,01,bc099e4d2ec620123099c3ee95dd7ee6,65,60-89,false,2018-05-04
Loan,eafed96d4517e17d366d774f930c0119,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,10000,LOAN,01,be209f54b51f46375553a0484e4c7e01,89,60-89,false,2016-02-14
Loan,eb85ce1096209f28e6dcd9ca348c5720,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,10000,LOAN,03,be209f54b51f46375553a0484e4c7e01,86,60-89,false,2012-09-13
Loan,a75811d58b09c3762f7b3b2100cc0d37,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,10000,LOAN,01,bfd8c06c85569a6b8647e7ee2d34177d,67,60-89,false,2007-01-07
Loan,82e5fd732da4e84cc616317bca934245,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,265000,LOAN,01,bfd8c06c85569a6b8647e7ee2d34177d,61,60-89,false,2005-01-24
Loan,c43aa93f96af83c16d3a78a5fc27add8,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,10000,LOAN,02,bfd8c06c85569a6b8647e7ee2d34177d,87,60-89,false,2015-08-07
Loan,728c5b2e6f2ef9291ad358ee9075821c,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,10000,LOAN,03,d4bfec62ea0e661311036437ac14f99c,65,60-89,false,2016-04-16
Loan,016f64964d2fa4468f0c913c98d9d3c7,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,265000,LOAN,02,d4bfec62ea0e661311036437ac14f99c,79,60-89,false,2014-10-02
Loan,54d98463ba8178149edb89e3fc0bb15e,f948de284c4b89a91837580e5d70cfad,Legal Entity D,Closed,800000,LOAN,01,de0b0731f1a795b2340713a5056d520f,60,60-89,false,2005-09-02
